FileName,gt,inf,cer
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346612813_2025-11-18_10:51:28_애들_빨리_불러줘.wav,엘베빨리불러줘,애들빨리불러줘,0.2857142857142857
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346806813_2025-11-18_10:54:42_응_안이_두_단계_낮춰줘.wav,응아니두단계낮춰줘,응많이두단계낮춰줘,0.2222222222222222
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346950813_2025-11-18_10:57:06_알람_십분_뒤에_가시_켜줘.wav,알람십분뒤에다시켜줘,알람십분뒤에가스켜줘,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346354813_2025-11-18_10:47:10_돈관_가는데_얼마나_걸려.wav,본가가는데얼마나걸려?,본관받는데얼마나걸려,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346698813_2025-11-18_10:52:53_이번_달에_관리비_얼마나_썼니.wav,이번달에관리비얼마나썼니?,이번달에발립비얼마나썼니,0.1666666666666666
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346672813_2025-11-18_10:52:28_응급상황이야.wav,응급상황이야,응급상황이요,0.1666666666666666
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346539813_2025-11-18_10:50:15_가스밸브_잠갔나.wav,가스밸브잠궜나?,가스밸브잠갔나,0.1428571428571428
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346566813_2025-11-18_10:50:41_가스밸브_잠가줘.wav,가스밸브잠궈줘,가스밸브잠가줘,0.1428571428571428
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346678813_2025-11-18_10:52:34_긴급상_상황이야.wav,긴급한상황이야,긴급상상황이야,0.1428571428571428
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346532813_2025-11-18_10:50:08_나_가스밸브_잠궜나.wav,나가스밸브잠궜나?,나가스밸브잠갔나,0.125
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346185813_2025-11-18_10:44:20_구월_일일공주_있었어.wav,구월일일공지있었어?,구월일일공주있었어,0.1111111111111111
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346322813_2025-11-18_10:46:37_양자_섹션_브리핑_해줘.wav,양자세션브리핑해줘,양자섹션브리핑해줘,0.1111111111111111
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346485813_2025-11-18_10:49:21_근처_우리_동의_주로_휘발브_평균_가격이_어때.wav,근처우리동네주유소휘발유평균가격이어때?,근처우리동네주로휘발유평균가격이어때,0.1052631578947368
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346525813_2025-11-18_10:50:01_가스밸브_현제_열려_있어.wav,가스밸브현재열려있어?,가스밸브현제열려있어,0.1
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346447813_2025-11-18_10:48:42_창태서까지_얼마나_걸려.wav,장태산까지얼마나걸려?,장태창까지얼마나걸려,0.1
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346847813_2025-11-18_10:55:23_화면_조금_더_어둡게_해줘.wav,화면조금더어둡게해줘,화면조금더둡게해줘,0.1
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346395813_2025-11-18_10:47:50_성신당_가는데_얼마나_걸려.wav,성심당가는데얼마나걸려?,성신당가는데얼마나걸려,0.0909090909090909
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346517813_2025-11-18_10:49:53_고급_비발유파하는_곳_알려줘.wav,고급휘발유파는곳알려줘,고급디발유파는곳알려줘,0.0909090909090909
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346705813_2025-11-18_10:53:01_작년_십일월월_관리비_얼마_나왔어.wav,작년십이월관리비얼마나왔어?,작년십일월관리비얼마나왔어,0.0769230769230769
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346740813_2025-11-18_10:53:35_이십삼년_십일월_가스_상용량_알려줘.wav,이십삼년십일월가스사용량알려줘,이십삼년십일월가스상용량알려줘,0.0666666666666666
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346438813_2025-11-18_10:48:34_대전_벽화마을를_가는데_얼마나_걸리지.wav,대전벽화마을가는데얼마나걸리지?,대전벽화마를가는데얼마나걸리지,0.0666666666666666
